curso,modulo,id_modulo,actividad,estacion,contrato_7_campos,ae_y_criterio,ciclo_didactico_documentado
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de repostería,60,encargo-18,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de repostería,60,encargo-19,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de repostería,60,feedback,5,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,context,1,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-1-1,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-1-2,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-1-3,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-1-4,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-1-5,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-1-6,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-2-1,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-2-2,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-2-3,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-2-4,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-2-5,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-2-6,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-3-1,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-3-2,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-3-3,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-3-4,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-3-5,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-3-6,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-4-1,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-4-2,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-4-3,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-4-4,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-4-5,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,ae-4-6,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,formative-1,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,formative-2,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,formative-3,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,formative-4,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,formative-5,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,formative-6,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,formative-7,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,formative-8,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,formative-9,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,formative-10,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,formative-11,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,formative-12,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,formative-13,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,formative-14,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,case-1,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,case-2,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,case-3,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,case-4,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,case-5,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,case-6,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,case-7,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,case-8,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,case-9,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,case-10,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,case-11,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,case-12,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,case-13,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,case-14,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,case-15,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,scene,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-1,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-2,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-3,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-4,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-5,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-6,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-7,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-8,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-9,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-10,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-11,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-12,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-13,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-14,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-15,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-16,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-17,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-18,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-19,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-20,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-21,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-22,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-23,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-24,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,question-25,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,development,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,practice,0,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-1,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-2,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-3,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-4,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-5,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-6,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-7,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-8,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-9,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-10,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-11,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-12,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-13,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-14,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-15,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-16,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-17,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-18,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-19,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-20,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-21,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-22,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-23,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-24,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-25,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-26,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-27,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-28,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-29,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-30,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-31,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-32,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-33,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-34,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-35,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-36,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-37,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,encargo-38,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Elaboración de productos de pastelería,61,feedback,5,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,context,1,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,ae-1-1,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,ae-1-2,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,ae-1-3,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,ae-1-4,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,ae-1-5,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,ae-1-6,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,ae-2-1,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,ae-2-2,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,ae-2-3,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,ae-2-4,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,ae-2-5,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,ae-2-6,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,formative-1,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,formative-2,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,formative-3,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,formative-4,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,formative-5,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,formative-6,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,formative-7,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,formative-8,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,formative-9,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,formative-10,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,formative-11,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,formative-12,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,formative-13,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,formative-14,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,case-1,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,case-2,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,case-3,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,case-4,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,case-5,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,case-6,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,case-7,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,case-8,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,case-9,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,case-10,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,case-11,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,case-12,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,case-13,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,case-14,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,case-15,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,scene,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-1,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-2,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-3,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-4,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-5,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-6,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-7,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-8,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-9,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-10,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-11,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-12,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-13,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-14,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-15,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-16,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-17,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-18,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-19,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-20,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-21,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-22,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-23,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-24,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,question-25,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,development,4,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,practice,0,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-1,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-2,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-3,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-4,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-5,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-6,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-7,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-8,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-9,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-10,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-11,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-12,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-13,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-14,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-15,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-16,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-17,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-18,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-19,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-20,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-21,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-22,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-23,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-24,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-25,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-26,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-27,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-28,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-29,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-30,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-31,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,encargo-32,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Innovación en la pastelería y repostería,62,feedback,5,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,context,1,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-1-1,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-1-2,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-1-3,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-1-4,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-1-5,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-1-6,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-2-1,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-2-2,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-2-3,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-2-4,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-2-5,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-2-6,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-3-1,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-3-2,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-3-3,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-3-4,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-3-5,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-3-6,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-4-1,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-4-2,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-4-3,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-4-4,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-4-5,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,ae-4-6,2,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,formative-1,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,formative-2,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,formative-3,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,formative-4,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,formative-5,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,formative-6,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,formative-7,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,formative-8,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,formative-9,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,formative-10,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,formative-11,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,formative-12,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,formative-13,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,formative-14,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,case-1,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,case-2,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,case-3,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,case-4,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,case-5,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,case-6,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,case-7,3,1,1,1
"Gastronomía, mención Pastelería y Repostería",Emprendimiento y empleabilidad,63,case-8,3,1,1,1
